   0.76582026E+00  0.20287165E+00  0.25576192E+00  0.40217268E+00  0.13309030E+00  0.26929671E+00  0.91255277E-01 -0.74095890E-01  0.11754882E+00  0.22420775E-43
   0.81865346E+00  0.18873720E+00  0.24008007E+00  0.36117500E+00  0.11668123E+00  0.16060029E+00  0.92913672E-01 -0.74290797E-01  0.11896249E+00  0.21019477E-43
   0.87510407E+00  0.17220220E+00  0.22620544E+00  0.30850893E+00  0.94517119E-01  0.73109463E-01  0.95323697E-01 -0.74305102E-01  0.12086296E+00  0.18216880E-43
   0.93548155E+00  0.15193385E+00  0.21612406E+00  0.24253444E+00  0.68085819E-01  0.25219331E-01  0.99257298E-01 -0.73803738E-01  0.12368914E+00  0.14012985E-43
   0.10000000E+01  0.12520359E+00  0.21381636E+00  0.16545895E+00  0.40765744E-01  0.90748714E-02  0.10613324E+00 -0.71922228E-01  0.12820715E+00  0.98090893E-44
   0.10689688E+01  0.84685579E-01  0.21772923E+00  0.83724715E-01  0.14654954E-01  0.63354373E-02  0.11873907E+00 -0.66431805E-01  0.13605937E+00  0.42038954E-44
   0.11426973E+01  0.19495081E-01  0.98616980E-01  0.14330016E-01  0.72788238E-03  0.32763838E-03  0.14516506E+00 -0.49566343E-01  0.15339398E+00  0.00000000E+00
   0.12214950E+01  0.35072476E-03  0.16680136E-02  0.25753112E-03  0.21257324E-05 -0.21086159E-07  0.19157793E+00  0.86938747E-03  0.19157989E+00  0.00000000E+00
   0.13057426E+01  0.99301047E-03  0.21035552E-03  0.67767425E-03 -0.42963912E-07  0.13479158E-05  0.19249374E+00  0.25798057E-02  0.19251102E+00  0.42038954E-44
   0.13957971E+01  0.14167300E-02  0.16120491E-03  0.11039539E-02 -0.34071480E-07  0.36555225E-05  0.19207606E+00  0.21368382E-02  0.19208795E+00  0.11210388E-43
   0.14920869E+01  0.16923047E-02  0.15022472E-03  0.14059107E-02 -0.25102549E-07  0.59296299E-05  0.19165632E+00  0.15605080E-02  0.19166267E+00  0.16815582E-43
   0.15949926E+01  0.19035181E-02  0.14145990E-03  0.16684781E-02 -0.21005203E-07  0.83512523E-05  0.19131070E+00  0.11027753E-02  0.19131388E+00  0.22420775E-43
   0.17049905E+01  0.20693229E-02  0.13454346E-03  0.19124097E-02 -0.18045554E-07  0.10971883E-04  0.19104722E+00  0.76659449E-03  0.19104876E+00  0.28025969E-43
   0.18225802E+01  0.21983811E-02  0.12950492E-03  0.21353168E-02 -0.14873295E-07  0.13679046E-04  0.19085112E+00  0.52168436E-03  0.19085184E+00  0.32229865E-43
   0.19482853E+01  0.22949916E-02  0.12599278E-03  0.23230822E-02 -0.11142691E-07  0.16190870E-04  0.19070137E+00  0.34907431E-03  0.19070168E+00  0.36433760E-43
   0.20826530E+01  0.23610229E-02  0.12374893E-03  0.24628057E-02 -0.69532464E-08  0.18197321E-04  0.19061103E+00  0.24312397E-03  0.19061118E+00  0.39236357E-43
   0.22263024E+01  0.23958238E-02  0.12266125E-03  0.25391530E-02 -0.24074034E-08  0.19342504E-04  0.19058377E+00  0.19904386E-03  0.19058387E+00  0.40637655E-43
   0.23798518E+01  0.23958241E-02  0.12266125E-03  0.25391532E-02 -0.24096463E-08  0.19342504E-04  0.19058375E+00  0.19904386E-03  0.19058385E+00  0.40637655E-43
